/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/ScrollBarTheme.java.aptl,792
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/GraphicsDecoder.java.aptl,6611
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCGraphicsManager.java.aptl,1622
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCTransform.java.aptl,294
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCPoint.java.aptl,219
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCMediaPlayer.java.aptl,4376
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCGlyphBuffer.java.aptl,148
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WCFrameView.java.aptl,224
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WCWidget.java.aptl,1131
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/ContextMenu.java.aptl,562
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/java/scene/web/WebViewHelper.java.aptl,908
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/fxml/builder/web/JavaFXWebViewBuilder.java.aptl,449
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/fxml/builder/web/NodeBuilder.java.aptl,10871
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/fxml/builder/web/ParentBuilder.java.aptl,403
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/fxml/builder/web/WebViewBuilder.java.aptl,1679
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/fxml/builder/web/WebEngineBuilder.java.aptl,1321
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/WebConsoleListener.java.aptl,114
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/EventLoopImpl.java.aptl,327
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/RenderThemeImpl.java.aptl,7239
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/ContextMenuImpl.java.aptl,1803
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/ScrollBarWidgetHelper.java.aptl,380
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/ScrollBarWidget.java.aptl,576
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/ScrollBarThemeImpl.java.aptl,3019
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/PopupMenuImpl.java.aptl,1243
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/theme/Renderer.java.aptl,163
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/KeyCodeMap.java.aptl,4893
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/Accessor.java.aptl,343
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/ThemeClientImpl.java.aptl,228
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/UtilitiesImpl.java.aptl,213
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/UIClientImpl.java.aptl,5265
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/WebPageClientImpl.java.aptl,2235
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/PasteboardImpl.java.aptl,687
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCRenderQueueImpl.java.aptl,286
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCFontCustomPlatformDataImpl.java.aptl,389
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/theme/PrismRenderer.java.aptl,255
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/TextUtilities.java.aptl,506
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCBufferedContext.java.aptl,2016
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCImageDecoderImpl.java.aptl,4028
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCGraphicsPrismContext.java.aptl,24858
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/PrismGraphicsManager.java.aptl,1985
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCMediaPlayerImpl.java.aptl,6416
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCPathImpl.java.aptl,7051
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCFontImpl.java.aptl,3559
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/javafx/webkit/prism/WCPageBackBufferImpl.java.aptl,1596
